datetime,holiday,workingday,temp,humidity,windspeed,season,weather,Calls
10/7/2014 02:00,0,1,17.22,88,0,4,1,1
10/7/2014 03:00,0,1,16.4,87,0,4,1,1
10/7/2014 04:00,0,1,16.4,87,4.0015,4,1,1
10/7/2014 05:00,0,1,17.22,82,0,4,1,1
10/7/2014 06:00,0,1,17.22,88,0,4,1,3
10/7/2014 07:00,0,1,17.22,94,0,4,1,6
10/7/2014 08:00,0,1,18.86,82,0,4,1,9
10/7/2014 09:00,0,1,19.68,77,0,4,1,4
10/7/2014 10:00,0,1,21.32,68,2.57,4,1,5
10/7/2014 11:00,0,1,22.96,63,0,4,1,3
10/7/2014 12:00,0,1,24.6,53,0,4,1,4
10/7/2014 13:00,0,1,24.6,46,0,4,1,4
10/7/2014 14:00,0,1,25.42,50,0,4,1,4
10/7/2014 15:00,0,1,27.06,41,0,4,1,4
10/7/2014 16:00,0,1,26.24,44,0,4,1,6
10/7/2014 17:00,0,1,24.6,56,16.9979,4,1,34
10/7/2014 18:00,0,1,22.96,60,2.57,4,1,23
10/7/2014 19:00,0,1,22.96,52,0,4,1,8
10/7/2014 20:00,0,1,22.14,49,0,4,1,6
10/7/2014 21:00,0,1,20.5,68,0,4,1,5
10/7/2014 22:00,0,1,20.5,68,0,4,1,4
10/7/2014 23:00,0,1,20.5,63,0,4,1,3
10/8/2014 00:00,0,0,19.68,72,0,4,1,1
10/8/2014 01:00,0,0,18.86,82,0,4,1,1
10/8/2014 02:00,0,0,18.86,82,0,4,1,1
10/8/2014 03:00,0,0,18.04,88,0,4,1,1
10/8/2014 04:00,0,0,17.22,94,5.9981,4,1,1
10/8/2014 05:00,0,0,17.22,88,4.0015,4,1,2
10/8/2014 06:00,0,0,17.22,94,0,4,1,3
10/8/2014 07:00,0,0,17.22,94,2.57,4,1,14
10/8/2014 08:00,0,0,18.86,82,0,4,1,10
10/8/2014 09:00,0,0,20.5,77,0,4,1,5
10/8/2014 10:00,0,0,21.32,77,0,4,1,3
10/8/2014 11:00,0,0,23.78,56,0,4,1,4
10/8/2014 12:00,0,0,25.42,35,0,4,1,5
10/8/2014 13:00,0,0,25.42,46,4.0015,4,1,11
10/8/2014 14:00,0,0,25.42,50,2.57,4,1,9
10/8/2014 15:00,0,0,27.06,39,0,4,1,3
10/8/2014 16:00,0,0,26.24,44,2.57,4,1,6
10/8/2014 17:00,0,0,25.42,50,5.9981,4,1,9
10/8/2014 18:00,0,0,24.6,46,4.0015,4,1,15
10/8/2014 19:00,0,0,22.14,68,5.9981,4,1,14
10/8/2014 20:00,0,0,21.32,77,4.0015,4,1,11
10/8/2014 21:00,0,0,21.32,77,0,4,1,5
10/8/2014 22:00,0,0,20.5,77,0,4,1,4
10/8/2014 23:00,0,0,19.68,88,0,4,1,4
10/9/2014 00:00,0,0,18.86,88,2.57,4,1,6
10/9/2014 01:00,0,0,18.86,88,0,4,1,2
10/9/2014 02:00,0,0,18.86,88,0,4,1,2
10/9/2014 03:00,0,0,18.04,88,0,4,1,1
10/9/2014 04:00,0,0,18.04,88,0,4,1,1
10/9/2014 05:00,0,0,18.04,88,0,4,1,1
10/9/2014 06:00,0,0,18.04,88,0,4,1,1
10/9/2014 07:00,0,0,18.04,86,0,4,1,2
10/9/2014 08:00,0,0,18.86,88,0,4,1,4
10/9/2014 09:00,0,0,20.5,77,0,4,1,5
10/9/2014 10:00,0,0,22.96,68,2.57,4,1,11
10/9/2014 11:00,0,0,25.42,53,2.57,4,1,12
10/9/2014 12:00,0,0,26.24,44,2.57,4,1,15
10/9/2014 13:00,0,0,27.06,44,2.57,4,1,17
10/9/2014 14:00,0,0,27.88,47,7.0014,4,1,20
10/9/2014 15:00,0,0,27.88,51,7.0014,4,1,22
10/9/2014 16:00,0,0,27.06,50,5.9981,4,1,21
10/9/2014 17:00,0,0,25.42,61,4.0015,4,1,19
10/9/2014 18:00,0,0,26.24,50,4.0015,4,1,17
10/9/2014 19:00,0,0,22.96,73,2.57,4,1,13
10/9/2014 20:00,0,0,22.96,73,4.0015,4,1,15
10/9/2014 21:00,0,0,22.14,83,4.0015,4,1,11
10/9/2014 22:00,0,0,21.32,94,0,4,2,5
10/9/2014 23:00,0,0,20.5,88,4.0015,4,1,7
10/10/2014 00:00,1,0,20.5,94,0,4,1,4
10/10/2014 01:00,1,0,19.68,88,0,4,1,3
10/10/2014 02:00,1,0,19.68,88,0,4,1,2
10/10/2014 03:00,1,0,18.86,88,0,4,1,1
10/10/2014 04:00,1,0,18.86,94,0,4,1,1
10/10/2014 05:00,1,0,18.86,94,0,4,1,1
10/10/2014 06:00,1,0,18.04,94,0,4,1,1
10/10/2014 07:00,1,0,18.86,88,0,4,1,2
10/10/2014 08:00,1,0,21.32,83,0,4,1,2
10/10/2014 09:00,1,0,22.14,77,0,4,1,4
10/10/2014 10:00,1,0,22.96,73,7.0014,4,1,15
10/10/2014 11:00,1,0,25.42,69,2.57,4,1,12
10/10/2014 12:00,1,0,28.7,48,2.57,4,2,16
10/10/2014 13:00,1,0,29.52,37,0,4,1,8
10/10/2014 14:00,1,0,30.34,37,0,4,1,7
10/10/2014 15:00,1,0,29.52,42,4.0015,4,2,17
10/10/2014 16:00,1,0,28.7,45,2.57,4,2,16
10/10/2014 17:00,1,0,27.06,54,4.0015,4,2,17
10/10/2014 18:00,1,0,26.24,53,0,4,2,8
10/10/2014 19:00,1,0,23.78,78,2.57,4,2,13
10/10/2014 20:00,1,0,24.6,73,0,4,1,6
10/10/2014 21:00,1,0,22.96,88,2.57,4,1,10
10/10/2014 22:00,1,0,22.96,88,2.57,4,1,6
10/10/2014 23:00,1,0,22.14,88,4.0015,4,2,4
10/11/2014 00:00,0,1,22.14,88,0,4,2,1
10/11/2014 01:00,0,1,21.32,94,2.57,4,2,1
10/11/2014 02:00,0,1,21.32,94,5.9981,4,2,1
10/11/2014 03:00,0,1,21.32,88,4.0015,4,2,1
10/11/2014 04:00,0,1,21.32,88,5.9981,4,2,1
10/11/2014 05:00,0,1,21.32,88,0,4,2,1
10/11/2014 06:00,0,1,21.32,83,2.57,4,1,6
10/11/2014 07:00,0,1,21.32,88,2.57,4,2,13
10/11/2014 08:00,0,1,22.96,83,4.0015,4,2,19
10/11/2014 09:00,0,1,24.6,69,0,4,2,5
10/11/2014 10:00,0,1,24.6,69,5.9981,4,2,6
10/11/2014 11:00,0,1,24.6,73,7.0014,4,2,7
10/11/2014 12:00,0,1,24.6,73,7.0014,4,2,8
10/11/2014 13:00,0,1,24.6,73,9.998,4,2,9
10/11/2014 14:00,0,1,24.6,73,4.0015,4,3,7
10/11/2014 15:00,0,1,24.6,78,7.0014,4,2,8
10/11/2014 16:00,0,1,24.6,73,7.0014,4,2,13
10/11/2014 17:00,0,1,24.6,78,16.9979,4,2,31
10/11/2014 18:00,0,1,24.6,78,13.0013,4,2,27
10/11/2014 19:00,0,1,23.78,83,13.0013,4,2,22
10/11/2014 20:00,0,1,23.78,83,13.0013,4,2,14
10/11/2014 21:00,0,1,23.78,78,9.998,4,2,8
10/11/2014 22:00,0,1,22.96,83,9.998,4,2,6
10/11/2014 23:00,0,1,22.96,83,19.0012,4,2,4
10/12/2014 00:00,0,1,22.96,83,5.9981,4,2,2
10/12/2014 01:00,0,1,22.96,83,5.9981,4,3,1
10/12/2014 02:00,0,1,22.96,83,19.0012,4,2,1
10/12/2014 03:00,0,1,22.14,94,20,4,3,1
10/12/2014 04:00,0,1,22.14,94,26.0027,4,3,1
10/12/2014 05:00,0,1,22.14,88,22.0028,4,2,2
10/12/2014 06:00,0,1,22.14,88,16.9979,4,2,7
10/12/2014 07:00,0,1,22.14,88,26.0027,4,2,20
10/12/2014 08:00,0,1,22.14,88,26.0027,4,2,25
10/12/2014 09:00,0,1,22.14,88,30.0026,4,2,12
10/12/2014 10:00,0,1,22.14,88,26.0027,4,2,8
10/12/2014 11:00,0,1,22.14,94,22.0028,4,3,8
10/12/2014 12:00,0,1,22.14,88,22.0028,4,3,11
10/12/2014 13:00,0,1,22.14,88,13.0013,4,3,8
10/12/2014 14:00,0,1,22.14,94,19.0012,4,3,8
10/12/2014 15:00,0,1,22.14,94,16.9979,4,3,9
10/12/2014 16:00,0,1,22.96,88,13.0013,4,2,12
10/12/2014 17:00,0,1,22.14,94,13.0013,4,3,25
10/12/2014 18:00,0,1,22.14,94,5.9981,4,3,26
10/12/2014 19:00,0,1,22.14,94,5.9981,4,3,17
10/12/2014 20:00,0,1,22.14,94,4.0015,4,3,14
10/12/2014 21:00,0,1,22.14,100,4.0015,4,3,12
10/12/2014 22:00,0,1,22.14,94,2.57,4,3,8
10/12/2014 23:00,0,1,22.14,94,2.57,4,3,4
10/13/2014 00:00,0,1,22.14,94,5.9981,4,2,3
10/13/2014 01:00,0,1,22.14,94,0,4,2,1
10/13/2014 02:00,0,1,22.14,94,0,4,2,1
10/13/2014 03:00,0,1,22.14,100,9.998,4,2,1
10/13/2014 04:00,0,1,22.14,100,4.0015,4,2,1
10/13/2014 05:00,0,1,22.14,100,4.0015,4,2,2
10/13/2014 06:00,0,1,22.14,100,2.57,4,3,6
10/13/2014 07:00,0,1,22.14,100,5.9981,4,3,16
10/13/2014 08:00,0,1,22.14,100,2.57,4,3,18
10/13/2014 09:00,0,1,22.96,100,4.0015,4,3,9
10/13/2014 10:00,0,1,22.96,100,5.9981,4,3,6
10/13/2014 11:00,0,1,25.42,83,0,4,2,4
10/13/2014 12:00,0,1,25.42,88,0,4,2,4
10/13/2014 13:00,0,1,26.24,83,7.0014,4,2,9
10/13/2014 14:00,0,1,27.06,78,9.998,4,1,7
10/13/2014 15:00,0,1,27.06,78,9.998,4,1,3
10/13/2014 16:00,0,1,27.06,74,13.0013,4,1,9
10/13/2014 17:00,0,1,25.42,83,16.9979,4,3,29
10/13/2014 18:00,0,1,25.42,83,16.9979,4,3,28
10/13/2014 19:00,0,1,25.42,83,7.0014,4,2,22
10/13/2014 20:00,0,1,25.42,83,19.0012,4,1,21
10/13/2014 21:00,0,1,25.42,83,9.998,4,1,14
10/13/2014 22:00,0,1,25.42,83,9.998,4,1,11
10/13/2014 23:00,0,1,23.78,88,9.998,4,2,7
10/14/2014 00:00,0,1,23.78,94,2.57,4,1,2
10/14/2014 01:00,0,1,23.78,94,5.9981,4,1,2
10/14/2014 02:00,0,1,22.96,94,7.0014,4,1,1
10/14/2014 03:00,0,1,22.96,94,5.9981,4,1,1
10/14/2014 04:00,0,1,22.96,94,9.998,4,1,1
10/14/2014 05:00,0,1,22.96,94,7.0014,4,2,2
10/14/2014 06:00,0,1,22.96,88,9.998,4,3,8
10/14/2014 07:00,0,1,22.96,88,9.998,4,3,20
10/14/2014 08:00,0,1,22.96,90,7.0014,4,2,26
10/14/2014 09:00,0,1,22.96,94,13.0013,4,2,13
10/14/2014 10:00,0,1,22.14,88,23.9994,4,3,15
10/14/2014 11:00,0,1,21.32,88,7.0014,4,3,8
10/14/2014 12:00,0,1,21.32,88,7.0014,4,3,12
10/14/2014 13:00,0,1,22.96,73,23.9994,4,1,15
10/14/2014 14:00,0,1,25.42,43,23.9994,4,1,15
10/14/2014 15:00,0,1,25.42,43,19.0012,4,1,11
10/14/2014 16:00,0,1,24.6,43,13.0013,4,1,16
10/14/2014 17:00,0,1,23.78,46,27.9993,4,1,38
10/14/2014 18:00,0,1,22.14,39,19.0012,4,1,35
10/14/2014 19:00,0,1,22.14,39,22.0028,4,1,24
10/14/2014 20:00,0,1,21.32,42,9.998,4,1,20
10/14/2014 21:00,0,1,20.5,45,9.998,4,1,16
10/14/2014 22:00,0,1,18.86,59,13.0013,4,1,11
10/14/2014 23:00,0,1,18.86,59,7.0014,4,1,7
10/15/2014 00:00,0,0,18.86,55,4.0015,4,1,4
10/15/2014 01:00,0,0,18.86,55,16.9979,4,1,2
10/15/2014 02:00,0,0,18.86,59,9.998,4,1,3
10/15/2014 03:00,0,0,18.04,62,9.998,4,1,1
10/15/2014 04:00,0,0,17.22,67,5.9981,4,1,1
10/15/2014 05:00,0,0,17.22,71,7.0014,4,1,2
10/15/2014 06:00,0,0,16.4,71,0,4,1,3
10/15/2014 07:00,0,0,16.4,76,4.0015,4,1,13
10/15/2014 08:00,0,0,18.86,59,19.0012,4,1,34
10/15/2014 09:00,0,0,21.32,48,20,4,1,13
10/15/2014 10:00,0,0,22.14,45,30.0026,4,1,11
10/15/2014 11:00,0,0,22.96,40,26.0027,4,1,13
10/15/2014 12:00,0,0,23.78,35,36.9974,4,1,20
10/15/2014 13:00,0,0,24.6,35,31.0009,4,1,16
10/15/2014 14:00,0,0,24.6,33,31.0009,4,1,18
10/15/2014 15:00,0,0,25.42,31,32.9975,4,1,16
10/15/2014 16:00,0,0,25.42,29,26.0027,4,1,22
10/15/2014 17:00,0,0,23.78,32,19.0012,4,1,35
10/15/2014 18:00,0,0,22.14,39,9.998,4,1,28
10/15/2014 19:00,0,0,20.5,51,5.9981,4,1,20
10/15/2014 20:00,0,0,20.5,48,5.9981,4,1,18
10/15/2014 21:00,0,0,20.5,42,13.0013,4,1,16
10/15/2014 22:00,0,0,20.5,36,5.9981,4,1,12
10/15/2014 23:00,0,0,19.68,41,7.0014,4,1,9
10/16/2014 00:00,0,0,18.86,44,5.9981,4,1,6
10/16/2014 01:00,0,0,18.04,47,5.9981,4,1,4
10/16/2014 02:00,0,0,17.22,54,5.9981,4,1,3
10/16/2014 03:00,0,0,17.22,54,5.9981,4,1,2
10/16/2014 04:00,0,0,17.22,54,9.998,4,1,2
10/16/2014 05:00,0,0,17.22,54,7.0014,4,1,1
10/16/2014 06:00,0,0,15.58,66,7.0014,4,1,3
10/16/2014 07:00,0,0,16.4,62,5.9981,4,1,3
10/16/2014 08:00,0,0,18.04,62,9.998,4,1,8
10/16/2014 09:00,0,0,20.5,45,13.0013,4,1,13
10/16/2014 10:00,0,0,22.14,45,16.9979,4,1,20
10/16/2014 11:00,0,0,22.96,35,19.0012,4,1,24
10/16/2014 12:00,0,0,23.78,35,16.9979,4,1,28
10/16/2014 13:00,0,0,24.6,35,20,4,1,30
10/16/2014 14:00,0,0,24.6,40,20,4,1,27
10/16/2014 15:00,0,0,25.42,35,26.0027,4,1,25
10/16/2014 16:00,0,0,24.6,46,26.0027,4,1,25
10/16/2014 17:00,0,0,23.78,49,31.0009,4,1,31
10/16/2014 18:00,0,0,22.96,49,30.0026,4,1,27
10/16/2014 19:00,0,0,22.14,52,26.0027,4,1,24
10/16/2014 20:00,0,0,22.14,52,31.0009,4,1,20
10/16/2014 21:00,0,0,22.14,52,26.0027,4,1,16
10/16/2014 22:00,0,0,22.96,49,27.9993,4,1,14
10/16/2014 23:00,0,0,22.96,52,27.9993,4,1,11
10/17/2014 00:00,0,1,22.14,56,22.0028,4,1,8
10/17/2014 01:00,0,1,22.96,54,26.0027,4,1,7
10/17/2014 02:00,0,1,22.96,54,26.0027,4,1,6
10/17/2014 03:00,0,1,22.96,49,9.998,4,1,3
10/17/2014 04:00,0,1,21.32,59,7.0014,4,1,1
10/17/2014 05:00,0,1,20.5,63,20,4,1,2
10/17/2014 06:00,0,1,20.5,55,16.9979,4,1,2
10/17/2014 07:00,0,1,20.5,55,7.0014,4,2,3
10/17/2014 08:00,0,1,20.5,51,16.9979,4,2,7
10/17/2014 09:00,0,1,20.5,45,19.0012,4,2,12
10/17/2014 10:00,0,1,21.32,45,7.0014,4,1,17
10/17/2014 11:00,0,1,22.96,43,0,4,1,8
10/17/2014 12:00,0,1,22.96,40,2.57,4,1,17
10/17/2014 13:00,0,1,22.96,46,2.57,4,1,20
10/17/2014 14:00,0,1,23.78,49,9.998,4,1,25
10/17/2014 15:00,0,1,22.96,60,16.9979,4,1,20
10/17/2014 16:00,0,1,23.78,56,16.9979,4,1,19
10/17/2014 17:00,0,1,22.96,64,5.9981,4,1,19
10/17/2014 18:00,0,1,22.96,60,0,4,1,8
10/17/2014 19:00,0,1,22.14,68,4.0015,4,1,17
10/17/2014 20:00,0,1,21.32,77,4.0015,4,1,12
10/17/2014 21:00,0,1,20.5,77,4.0015,4,1,10
10/17/2014 22:00,0,1,20.5,77,0,4,1,4
10/17/2014 23:00,0,1,19.68,88,0,4,2,2
10/18/2014 00:00,0,1,19.68,82,0,4,1,2
10/18/2014 01:00,0,1,18.86,88,0,4,2,1
10/18/2014 02:00,0,1,18.04,94,2.57,4,1,1
10/18/2014 03:00,0,1,18.04,94,2.57,4,1,1
10/18/2014 04:00,0,1,18.04,94,4.0015,4,2,1
10/18/2014 05:00,0,1,18.86,88,0,4,2,1
10/18/2014 06:00,0,1,18.86,82,2.57,4,1,5
10/18/2014 07:00,0,1,18.86,88,2.57,4,1,12
10/18/2014 08:00,0,1,20.5,77,2.57,4,1,14
10/18/2014 09:00,0,1,21.32,77,2.57,4,2,9
10/18/2014 10:00,0,1,22.96,68,0,4,2,3
10/18/2014 11:00,0,1,24.6,49,4.0015,4,2,7
10/18/2014 12:00,0,1,25.42,43,2.57,4,2,7
10/18/2014 13:00,0,1,26.24,38,9.998,4,2,9
10/18/2014 14:00,0,1,25.42,41,7.0014,4,2,8
10/18/2014 15:00,0,1,25.42,50,9.998,4,1,10
10/18/2014 16:00,0,1,25.42,57,16.9979,4,1,16
10/18/2014 17:00,0,1,24.6,60,5.9981,4,1,28
10/18/2014 18:00,0,1,22.96,68,4.0015,4,1,25
10/18/2014 19:00,0,1,22.96,60,4.0015,4,1,18
10/18/2014 20:00,0,1,22.14,64,7.0014,4,1,18
10/18/2014 21:00,0,1,22.14,68,5.9981,4,2,11
10/18/2014 22:00,0,1,21.32,77,7.0014,4,2,8
10/18/2014 23:00,0,1,21.32,77,9.998,4,2,6
10/19/2014 00:00,0,1,21.32,77,9.998,4,2,4
10/19/2014 01:00,0,1,21.32,77,9.998,4,2,2
10/19/2014 02:00,0,1,21.32,77,9.998,4,2,2
10/19/2014 04:00,0,1,20.5,94,9.998,4,3,1
10/19/2014 05:00,0,1,20.5,100,4.0015,4,3,1
10/19/2014 06:00,0,1,21.32,83,16.9979,4,3,2
10/19/2014 07:00,0,1,21.32,77,16.9979,4,3,9
10/19/2014 08:00,0,1,22.14,70,32.9975,4,3,22
10/19/2014 09:00,0,1,21.32,88,32.9975,4,3,28
10/19/2014 10:00,0,1,21.32,88,32.9975,4,3,14
10/19/2014 11:00,0,1,21.32,94,16.9979,4,3,9
10/19/2014 12:00,0,1,21.32,94,22.0028,4,3,8
10/19/2014 13:00,0,1,22.14,94,19.0012,4,2,10
10/19/2014 14:00,0,1,22.14,94,7.0014,4,3,10
10/19/2014 15:00,0,1,22.14,100,5.9981,4,3,8
10/19/2014 16:00,0,1,22.96,94,7.0014,4,3,9
10/19/2014 17:00,0,1,22.96,94,7.0014,4,3,15
10/19/2014 18:00,0,1,22.96,100,7.0014,4,3,28
10/19/2014 19:00,0,1,24.6,88,5.9981,4,2,27
10/19/2014 20:00,0,1,24.6,94,2.57,4,3,16
10/19/2014 21:00,0,1,23.78,94,5.9981,4,2,14
10/19/2014 22:00,0,1,23.78,94,23.9994,4,2,15
10/19/2014 23:00,0,1,23.78,94,23.9994,4,2,15
10/20/2014 00:00,1,0,15.58,76,19.0012,4,1,9
10/20/2014 01:00,1,0,13.94,87,7.0014,4,1,7
10/20/2014 02:00,1,0,13.94,81,9.998,4,1,4
10/20/2014 03:00,1,0,13.94,81,4.0015,4,1,2
10/20/2014 04:00,1,0,13.12,87,5.9981,4,1,1
10/20/2014 05:00,1,0,13.94,76,13.0013,4,1,1
10/20/2014 06:00,1,0,13.94,76,4.0015,4,1,2
10/20/2014 07:00,1,0,13.94,76,7.0014,4,2,4
10/20/2014 08:00,1,0,14.76,71,13.0013,4,2,8
10/20/2014 09:00,1,0,15.58,66,7.0014,4,2,13
10/20/2014 10:00,1,0,15.58,68,5.9981,4,2,16
10/20/2014 11:00,1,0,16.4,62,2.57,4,2,16
10/20/2014 12:00,1,0,17.22,63,7.0014,4,2,20
10/20/2014 13:00,1,0,17.22,62,9.998,4,2,20
10/20/2014 14:00,1,0,17.22,58,4.0015,4,2,15
10/20/2014 15:00,1,0,17.22,58,9.998,4,3,17
10/20/2014 16:00,1,0,17.22,58,9.998,4,3,17
10/20/2014 17:00,1,0,17.22,66,16.9979,4,2,16
10/20/2014 18:00,1,0,17.22,66,19.0012,4,2,16
10/20/2014 19:00,1,0,16.4,71,16.9979,4,2,15
10/20/2014 20:00,1,0,16.4,71,13.0013,4,3,17
10/20/2014 21:00,1,0,16.4,76,13.0013,4,2,12
10/20/2014 22:00,1,0,16.4,76,16.9979,4,3,8
10/20/2014 23:00,1,0,16.4,71,13.0013,4,2,8
10/21/2014 00:00,0,1,15.58,82,13.0013,4,2,3
10/21/2014 01:00,0,1,14.76,87,13.0013,4,3,2
10/21/2014 02:00,0,1,14.76,87,16.9979,4,3,1
10/21/2014 03:00,0,1,14.76,87,19.0012,4,3,1
10/21/2014 04:00,0,1,14.76,87,7.0014,4,3,1
10/21/2014 05:00,0,1,15.58,82,9.998,4,2,2
10/21/2014 06:00,0,1,15.58,82,16.9979,4,2,6
10/21/2014 07:00,0,1,15.58,83,16.9979,4,1,14
10/21/2014 08:00,0,1,17.22,80,9.998,4,2,26
10/21/2014 09:00,0,1,17.22,77,13.0013,4,2,21
10/21/2014 10:00,0,1,18.04,75,13.0013,4,2,11
10/21/2014 11:00,0,1,19.68,69,9.998,4,2,13
10/21/2014 12:00,0,1,19.68,69,9.998,4,2,16
10/21/2014 13:00,0,1,20.5,67,5.9981,4,2,13
10/21/2014 14:00,0,1,22.14,64,9.998,4,2,14
10/21/2014 15:00,0,1,21.32,63,7.0014,4,2,15
10/21/2014 16:00,0,1,20.5,72,7.0014,4,2,22
10/21/2014 17:00,0,1,21.32,68,7.0014,4,2,45
10/21/2014 18:00,0,1,20.5,72,13.0013,4,2,50
10/21/2014 19:00,0,1,20.5,72,7.0014,4,2,34
10/21/2014 20:00,0,1,20.5,72,7.0014,4,2,24
10/21/2014 21:00,0,1,19.68,77,5.9981,4,2,17
10/21/2014 22:00,0,1,19.68,77,2.57,4,2,10
10/21/2014 23:00,0,1,19.68,77,2.57,4,2,6
10/22/2014 00:00,0,1,18.86,88,2.57,4,2,3
10/22/2014 01:00,0,1,18.86,88,0,4,2,1
10/22/2014 02:00,0,1,18.86,88,0,4,2,1
10/22/2014 03:00,0,1,18.86,88,0,4,2,1
10/22/2014 04:00,0,1,18.86,88,4.0015,4,2,1
10/22/2014 05:00,0,1,18.86,88,2.57,4,2,2
10/22/2014 06:00,0,1,18.86,88,2.57,4,2,8
10/22/2014 07:00,0,1,18.86,82,4.0015,4,1,23
10/22/2014 08:00,0,1,20.5,77,7.0014,4,1,34
10/22/2014 09:00,0,1,22.14,60,19.0012,4,1,21
10/22/2014 10:00,0,1,22.96,52,20,4,1,12
10/22/2014 11:00,0,1,22.14,52,9.998,4,1,14
10/22/2014 12:00,0,1,22.14,56,13.0013,4,1,16
10/22/2014 13:00,0,1,22.96,49,0,4,1,6
10/22/2014 14:00,0,1,24.6,40,7.0014,4,1,13
10/22/2014 15:00,0,1,24.6,40,7.0014,4,1,15
10/22/2014 16:00,0,1,24.6,40,13.0013,4,1,25
10/22/2014 17:00,0,1,23.78,43,13.0013,4,1,50
10/22/2014 18:00,0,1,22.96,49,7.0014,4,2,43
10/22/2014 19:00,0,1,22.96,46,39.0007,4,2,42
10/22/2014 20:00,0,1,21.32,48,32.9975,4,1,6
10/22/2014 21:00,0,1,20.5,51,23.9994,4,1,15
10/22/2014 22:00,0,1,18.86,55,20,4,1,9
10/22/2014 23:00,0,1,18.04,58,9.998,4,1,7
10/23/2014 00:00,0,1,18.04,51,5.9981,4,1,3
10/23/2014 01:00,0,1,18.04,47,9.998,4,1,2
10/23/2014 02:00,0,1,17.22,50,5.9981,4,1,1
10/23/2014 03:00,0,1,17.22,47,20,4,1,1
10/23/2014 04:00,0,1,16.4,50,16.9979,4,1,1
10/23/2014 05:00,0,1,14.76,50,7.0014,4,1,3
10/23/2014 06:00,0,1,14.76,50,7.0014,4,1,10
10/23/2014 07:00,0,1,14.76,50,16.9979,4,1,29
10/23/2014 08:00,0,1,15.58,46,26.0027,4,1,40
10/23/2014 09:00,0,1,16.4,43,26.0027,4,1,20
10/23/2014 10:00,0,1,18.04,41,23.9994,4,1,15
10/23/2014 11:00,0,1,18.86,36,0,4,1,5
10/23/2014 12:00,0,1,18.86,36,0,4,1,6
10/23/2014 13:00,0,1,20.5,31,4.0015,4,1,13
10/23/2014 14:00,0,1,21.32,32,2.57,4,1,10
10/23/2014 15:00,0,1,21.32,34,7.0014,4,1,15
10/23/2014 16:00,0,1,20.5,36,5.9981,4,1,21
10/23/2014 17:00,0,1,20.5,39,19.0012,4,1,49
10/23/2014 18:00,0,1,18.86,44,7.0014,4,1,43
10/23/2014 19:00,0,1,18.04,51,5.9981,4,1,32
10/23/2014 20:00,0,1,17.22,62,7.0014,4,1,26
10/23/2014 21:00,0,1,17.22,62,5.9981,4,1,20
10/23/2014 22:00,0,1,16.4,66,7.0014,4,1,13
10/23/2014 23:00,0,1,17.22,58,2.57,4,1,7
10/24/2014 00:00,0,1,16.4,66,4.0015,4,1,3
10/24/2014 01:00,0,1,16.4,66,2.57,4,1,2
10/24/2014 02:00,0,1,16.4,66,2.57,4,1,1
10/24/2014 03:00,0,1,14.76,76,2.57,4,1,1
10/24/2014 04:00,0,1,14.76,76,4.0015,4,1,1
10/24/2014 05:00,0,1,14.76,81,2.57,4,1,2
10/24/2014 06:00,0,1,13.94,81,2.57,4,1,8
10/24/2014 07:00,0,1,14.76,81,2.57,4,1,21
10/24/2014 08:00,0,1,17.22,71,2.57,4,1,29
10/24/2014 09:00,0,1,20.5,39,20,4,1,20
10/24/2014 10:00,0,1,21.32,36,20,4,1,14
10/24/2014 11:00,0,1,22.14,37,23.9994,4,1,15
10/24/2014 12:00,0,1,22.14,39,31.0009,4,1,20
10/24/2014 13:00,0,1,22.96,37,26.0027,4,1,17
10/24/2014 14:00,0,1,22.96,37,31.0009,4,1,14
10/24/2014 15:00,0,1,21.32,42,30.0026,4,1,18
10/24/2014 16:00,0,1,18.86,41,23.9994,4,1,15
10/24/2014 17:00,0,1,18.86,38,26.0027,4,1,47
10/24/2014 18:00,0,1,18.04,38,20,4,1,50
10/24/2014 19:00,0,1,17.22,41,13.0013,4,1,36
10/24/2014 20:00,0,1,17.22,47,5.9981,4,1,26
10/24/2014 21:00,0,1,16.4,54,9.998,4,1,22
10/24/2014 22:00,0,1,16.4,47,20,4,1,20
10/24/2014 23:00,0,1,14.76,57,9.998,4,1,13
10/25/2014 00:00,0,0,14.76,57,2.57,4,1,4
10/25/2014 01:00,0,0,13.94,53,5.9981,4,1,3
10/25/2014 02:00,0,0,13.94,53,9.998,4,1,2
10/25/2014 03:00,0,0,13.12,66,13.0013,4,1,1
10/25/2014 04:00,0,0,12.3,65,7.0014,4,1,2
10/25/2014 05:00,0,0,12.3,61,9.998,4,1,3
10/25/2014 06:00,0,0,12.3,61,9.998,4,1,8
10/25/2014 07:00,0,0,12.3,61,7.0014,4,1,20
10/25/2014 08:00,0,0,13.94,53,4.0015,4,1,32
10/25/2014 09:00,0,0,14.76,50,2.57,4,1,17
10/25/2014 10:00,0,0,16.4,43,0,4,1,6
10/25/2014 11:00,0,0,17.22,35,5.9981,4,1,15
10/25/2014 12:00,0,0,18.04,35,0,4,1,8
10/25/2014 13:00,0,0,18.86,36,9.998,4,1,22
10/25/2014 14:00,0,0,19.68,33,9.998,4,1,21
10/25/2014 15:00,0,0,20.5,36,9.998,4,1,21
10/25/2014 16:00,0,0,20.5,31,9.998,4,1,28
10/25/2014 17:00,0,0,18.86,38,7.0014,4,1,44
10/25/2014 18:00,0,0,18.86,44,5.9981,4,1,32
